source	target	source.symbol	target.symbol	MI	pearson	spearman	slope	p-value
ENSG00000005302	ENSG00000091527	MSL3	CDV3	0.3477	0.3121	0.3249	0.3655	0.0057
ENSG00000005302	ENSG00000092199	MSL3	HNRNPC	0.3914	0.2633	0.2378	0.2945	0.0207
ENSG00000005302	ENSG00000100721	MSL3	TCL1A	0.3710	-0.1314	0.0319	-0.1790	0.2548
ENSG00000005302	ENSG00000100889	MSL3	PCK2	0.3351	0.3371	0.3439	0.2395	0.0027
ENSG00000005302	ENSG00000106028	MSL3	SSBP1	0.3457	0.3202	0.2734	0.3587	0.0045
ENSG00000005302	ENSG00000106615	MSL3	RHEB	0.3765	0.4793	0.4969	0.4687	0.0000
ENSG00000005302	ENSG00000111678	MSL3	C12orf57	0.3538	0.1799	0.0624	0.2163	0.1175
ENSG00000005302	ENSG00000111775	MSL3	COX6A1	0.3604	0.4661	0.4326	0.5241	0.0000
ENSG00000005302	ENSG00000112701	MSL3	SENP6	0.3751	-0.0455	-0.0946	-0.0490	0.6945
ENSG00000005302	ENSG00000113845	MSL3	TIMMDC1	0.3329	0.4166	0.4250	0.3474	0.0002
ENSG00000005302	ENSG00000117616	MSL3	RSRP1	0.3485	0.2434	0.1565	0.2739	0.0329
ENSG00000005302	ENSG00000117691	MSL3	NENF	0.3238	0.4834	0.4796	0.4223	0.0000
ENSG00000005302	ENSG00000120616	MSL3	EPC1	0.3129	0.2069	0.1964	0.2411	0.0709
ENSG00000005302	ENSG00000120742	MSL3	SERP1	0.3399	0.1337	0.0704	0.1278	0.2464
ENSG00000005302	ENSG00000122705	MSL3	CLTA	0.3190	0.3125	0.3161	0.3151	0.0057
ENSG00000005302	ENSG00000125249	MSL3	RAP2A	0.3398	0.4443	0.4055	0.2917	0.0001
ENSG00000005302	ENSG00000125676	MSL3	THOC2	0.3459	-0.1133	-0.2208	-0.1274	0.3264
ENSG00000005302	ENSG00000125826	MSL3	RBCK1	0.3496	-0.1157	-0.1554	-0.1163	0.3165
ENSG00000005302	ENSG00000126698	MSL3	DNAJC8	0.3181	0.2356	0.2590	0.2620	0.0391
ENSG00000005302	ENSG00000129534	MSL3	MIS18BP1	0.3591	0.3580	0.3509	0.4031	0.0014
ENSG00000005302	ENSG00000129559	MSL3	NEDD8	0.3674	0.3939	0.3741	0.4495	0.0004
ENSG00000005302	ENSG00000130429	MSL3	ARPC1B	0.3759	0.1842	0.1030	0.2089	0.1087
ENSG00000005302	ENSG00000130723	MSL3	PRRC2B	0.3497	-0.0593	-0.1061	-0.0620	0.6084
ENSG00000005302	ENSG00000143252	MSL3	SDHC	0.3400	0.2957	0.3037	0.2586	0.0090
ENSG00000005302	ENSG00000148834	MSL3	GSTO1	0.3226	0.3060	0.3060	0.2659	0.0068
ENSG00000005302	ENSG00000156675	MSL3	RAB11FIP1	0.3923	0.1305	0.1415	0.1474	0.2581
ENSG00000005302	ENSG00000157601	MSL3	MX1	0.3232	0.3619	0.3543	0.3598	0.0012
ENSG00000005302	ENSG00000157741	MSL3	UBN2	0.3558	0.2985	0.2786	0.1879	0.0084
ENSG00000005302	ENSG00000161960	MSL3	EIF4A1	0.3828	0.3127	0.2737	0.3812	0.0056
ENSG00000005302	ENSG00000165671	MSL3	NSD1	0.3124	0.2962	0.3082	0.2960	0.0089
ENSG00000005302	ENSG00000166501	MSL3	PRKCB	0.3482	0.1359	0.0403	0.1202	0.2386
ENSG00000005302	ENSG00000167264	MSL3	DUS2	0.3097	0.3001	0.2337	0.2496	0.0080
ENSG00000005302	ENSG00000169991	MSL3	IFFO2	0.3333	0.1370	0.1069	0.0289	0.2347
ENSG00000005302	ENSG00000173875	MSL3	ZNF791	0.3544	0.2692	0.3265	0.3100	0.0179
ENSG00000005302	ENSG00000176261	MSL3	ZBTB8OS	0.3211	0.3360	0.3343	0.3209	0.0028
ENSG00000005302	ENSG00000179632	MSL3	MAF1	0.3472	0.2603	0.2903	0.2965	0.0223
ENSG00000005302	ENSG00000186395	MSL3	KRT10	0.3299	0.1260	0.0091	0.1383	0.2750
ENSG00000005302	ENSG00000188811	MSL3	NHLRC3	0.3342	0.1744	0.1735	0.1410	0.1292
ENSG00000005302	ENSG00000197451	MSL3	HNRNPAB	0.3409	0.2366	0.2365	0.2502	0.0383
ENSG00000005302	ENSG00000197969	MSL3	VPS13A	0.3548	-0.1019	-0.1198	-0.0857	0.3781
ENSG00000005302	ENSG00000198900	MSL3	TOP1	0.3374	0.1463	0.1434	0.1580	0.2042
ENSG00000005302	ENSG00000205581	MSL3	HMGN1	0.3650	0.2122	0.2901	0.2031	0.0639
ENSG00000005302	ENSG00000235750	MSL3	KIAA0040	0.3352	-0.0497	-0.1188	-0.0526	0.6678
ENSG00000005339	ENSG00000008282	CREBBP	SYPL1	0.3243	-0.4686	-0.4570	-0.5721	0.0000
ENSG00000005339	ENSG00000071626	CREBBP	DAZAP1	0.3556	-0.1690	-0.2094	-0.1914	0.1417
ENSG00000005339	ENSG00000072501	CREBBP	SMC1A	0.3649	0.4166	0.4077	0.3927	0.0002
ENSG00000005339	ENSG00000078177	CREBBP	N4BP2	0.3142	0.4611	0.4588	0.4025	0.0000
ENSG00000005339	ENSG00000103257	CREBBP	SLC7A5	0.3446	0.2574	0.2695	0.1484	0.0238
ENSG00000005339	ENSG00000116350	CREBBP	SRSF4	0.3571	-0.3212	-0.3303	-0.3712	0.0044
ENSG00000005339	ENSG00000122644	CREBBP	ARL4A	0.3219	-0.3568	-0.3336	-0.4350	0.0014
ENSG00000005339	ENSG00000135829	CREBBP	DHX9	0.3691	0.2659	0.2930	0.2848	0.0194
ENSG00000005339	ENSG00000135940	CREBBP	COX5B	0.3748	0.2729	0.2733	0.3319	0.0163
ENSG00000005339	ENSG00000139180	CREBBP	NDUFA9	0.3880	0.3103	0.3092	0.2911	0.0060
ENSG00000005339	ENSG00000140612	CREBBP	SEC11A	0.2924	0.2602	0.2738	0.3173	0.0223
ENSG00000005339	ENSG00000163608	CREBBP	NEPRO	0.3600	0.4969	0.4969	0.3476	0.0000
ENSG00000005339	ENSG00000165632	CREBBP	TAF3	0.3508	-0.2692	-0.2577	-0.2959	0.0179
ENSG00000005339	ENSG00000168918	CREBBP	INPP5D	0.3171	-0.1964	-0.2268	-0.2290	0.0869
ENSG00000005339	ENSG00000176658	CREBBP	MYO1D	0.3579	-0.0889	-0.0891	-0.0343	0.4421
ENSG00000005339	ENSG00000204070	CREBBP	SYS1	0.3290	0.3449	0.3367	0.2733	0.0021
ENSG00000005339	ENSG00000213722	CREBBP	DDAH2	0.3630	0.3298	0.3567	0.3771	0.0034
ENSG00000005339	ENSG00000261971	CREBBP	MMP25-AS1	0.4118	0.1697	0.1670	0.0389	0.1401
ENSG00000005436	ENSG00000146094	GCFC2	DOK3	0.3132	-0.0761	-0.0765	-0.0694	0.5109
ENSG00000005436	ENSG00000166135	GCFC2	HIF1AN	0.3745	0.0001	0.0205	0.0001	0.9993
ENSG00000005436	ENSG00000213337	GCFC2	ANKRD39	0.3393	0.1998	0.2191	0.2195	0.0814
ENSG00000005801	ENSG00000182944	ZNF195	EWSR1	0.3279	0.1301	0.0647	0.3132	0.2595
ENSG00000005801	ENSG00000188177	ZNF195	ZC3H6	0.3987	0.1518	0.1341	0.2915	0.1876
ENSG00000005801	ENSG00000238142	ZNF195	BX284668.5	0.3291	0.3136	0.3061	0.4253	0.0055
ENSG00000005801	ENSG00000246089	ZNF195	AC016065.1	0.3567	-0.0617	-0.0616	-0.0707	0.5942
ENSG00000005889	ENSG00000005175	ZFX	RPAP3	0.3258	0.2780	0.2618	0.3085	0.0144
ENSG00000005889	ENSG00000083223	ZFX	TUT7	0.3662	0.4211	0.4168	0.4324	0.0001
ENSG00000005889	ENSG00000100813	ZFX	ACIN1	0.3663	0.3297	0.3426	0.3992	0.0034
ENSG00000005889	ENSG00000104343	ZFX	UBE2W	0.3141	0.4349	0.4363	0.3621	0.0001
ENSG00000005889	ENSG00000137804	ZFX	NUSAP1	0.3092	-0.0732	-0.0732	-0.0293	0.5271
ENSG00000005889	ENSG00000145545	ZFX	SRD5A1	0.3644	0.0903	0.0833	0.0439	0.4346
ENSG00000005889	ENSG00000151292	ZFX	CSNK1G3	0.3077	0.3870	0.3788	0.4674	0.0005
ENSG00000005889	ENSG00000166317	ZFX	SYNPO2L	0.3284	-0.0514	-0.0514	-0.0153	0.6571
ENSG00000005889	ENSG00000198189	ZFX	HSD17B11	0.3474	-0.1061	-0.1426	-0.1388	0.3585
ENSG00000005889	ENSG00000205356	ZFX	TECPR1	0.3614	0.4964	0.5039	0.4540	0.0000
ENSG00000006194	ENSG00000013441	ZNF263	CLK1	0.3671	-0.0782	-0.0966	-0.1307	0.4988
ENSG00000006194	ENSG00000064989	ZNF263	CALCRL	0.3191	0.2695	0.2739	0.0834	0.0178
ENSG00000006194	ENSG00000095787	ZNF263	WAC	0.3533	0.2558	0.2012	0.4111	0.0247
ENSG00000006194	ENSG00000108561	ZNF263	C1QBP	0.3235	0.3120	0.3119	0.5225	0.0057
ENSG00000006194	ENSG00000119866	ZNF263	BCL11A	0.3202	0.2334	0.2744	0.3584	0.0410
ENSG00000006194	ENSG00000127540	ZNF263	UQCR11	0.4393	0.3475	0.4237	0.5698	0.0020
ENSG00000006194	ENSG00000151694	ZNF263	ADAM17	0.3347	-0.1484	-0.1483	-0.1550	0.1977
ENSG00000006194	ENSG00000153113	ZNF263	CAST	0.3082	-0.2442	-0.2599	-0.3951	0.0323
ENSG00000006194	ENSG00000165102	ZNF263	HGSNAT	0.3349	0.4335	0.4440	0.5793	0.0001
ENSG00000006194	ENSG00000166913	ZNF263	YWHAB	0.3969	0.1520	-0.0008	0.2133	0.1869
ENSG00000006194	ENSG00000172183	ZNF263	ISG20	0.3377	0.1009	-0.0000	0.1512	0.3828
ENSG00000006194	ENSG00000175938	ZNF263	ORAI3	0.3407	0.3280	0.3269	0.3940	0.0036
ENSG00000006194	ENSG00000185436	ZNF263	IFNLR1	0.3423	0.4217	0.4374	0.3679	0.0001
ENSG00000006194	ENSG00000197019	ZNF263	SERTAD1	0.3617	0.0224	0.0791	0.0366	0.8467
ENSG00000006194	ENSG00000198223	ZNF263	CSF2RA	0.3184	0.1131	0.1034	0.0780	0.3273
ENSG00000006576	ENSG00000065135	PHTF2	GNAI3	0.3385	-0.2147	-0.2212	-0.2349	0.0608
ENSG00000006576	ENSG00000076641	PHTF2	PAG1	0.3398	0.4238	0.4240	0.3453	0.0001
ENSG00000006576	ENSG00000077232	PHTF2	DNAJC10	0.3303	0.2636	0.2343	0.2923	0.0205
ENSG00000006576	ENSG00000084463	PHTF2	WBP11	0.3419	0.4266	0.4270	0.4217	0.0001
ENSG00000006576	ENSG00000099783	PHTF2	HNRNPM	0.3278	0.3218	0.3350	0.4130	0.0043
ENSG00000006576	ENSG00000100918	PHTF2	REC8	0.2810	0.0739	0.0858	0.0277	0.5227
ENSG00000006576	ENSG00000108465	PHTF2	CDK5RAP3	0.3579	0.1159	0.0641	0.1355	0.3157
ENSG00000006576	ENSG00000110047	PHTF2	EHD1	0.3440	0.4612	0.4749	0.4247	0.0000
ENSG00000006576	ENSG00000114520	PHTF2	SNX4	0.3407	0.2492	0.2642	0.1993	0.0288
ENSG00000006576	ENSG00000116127	PHTF2	ALMS1	0.3360	0.5446	0.5630	0.3344	0.0000
ENSG00000006576	ENSG00000117298	PHTF2	ECE1	0.2974	0.3629	0.3622	0.2592	0.0012
ENSG00000006576	ENSG00000121579	PHTF2	NAA50	0.3172	0.4955	0.4875	0.4672	0.0000
ENSG00000006576	ENSG00000127528	PHTF2	KLF2	0.3919	0.1161	0.0217	0.1135	0.3149
ENSG00000006576	ENSG00000132507	PHTF2	EIF5A	0.3360	0.2534	0.1331	0.2970	0.0262
ENSG00000006576	ENSG00000138193	PHTF2	PLCE1	0.3883	0.3131	0.3035	0.2557	0.0056
ENSG00000006576	ENSG00000140853	PHTF2	NLRC5	0.3590	0.4633	0.4620	0.3988	0.0000
ENSG00000006576	ENSG00000158864	PHTF2	NDUFS2	0.3185	0.1247	0.1309	0.1434	0.2798
ENSG00000006576	ENSG00000166710	PHTF2	B2M	0.3472	0.3445	0.4015	0.0778	0.0022
ENSG00000006576	ENSG00000170315	PHTF2	UBB	0.3112	0.1093	-0.0755	0.1010	0.3442
ENSG00000006576	ENSG00000172932	PHTF2	ANKRD13D	0.3381	-0.0310	-0.0913	-0.0365	0.7888
ENSG00000006576	ENSG00000173113	PHTF2	TRMT112	0.3259	0.2168	0.2282	0.2784	0.0583
ENSG00000006576	ENSG00000174444	PHTF2	RPL4	0.3619	0.2305	0.3775	0.1085	0.0438
ENSG00000006576	ENSG00000182054	PHTF2	IDH2	0.3452	0.3081	0.3065	0.2958	0.0064
ENSG00000006576	ENSG00000197728	PHTF2	RPS26	0.3899	0.3630	0.4421	0.4382	0.0012
ENSG00000006576	ENSG00000260257	PHTF2	AL035071.1	0.3257	0.0612	0.0594	0.0281	0.5968
ENSG00000006576	ENSG00000273188	PHTF2	AL022328.3	0.3324	0.0809	0.0858	0.0290	0.4844
ENSG00000007237	ENSG00000149716	GAS7	ORAOV1	0.3164	-0.0530	-0.0530	-0.0685	0.6468
ENSG00000007237	ENSG00000189195	GAS7	BTBD8	0.3664	-0.0231	-0.0231	-0.0122	0.8420
ENSG00000007237	ENSG00000272638	GAS7	AC006027.1	0.3123	-0.0328	-0.0329	-0.0261	0.7769
ENSG00000007866	ENSG00000169504	TEAD3	CLIC4	0.2954	-0.0416	-0.0416	-0.1254	0.7193
ENSG00000007866	ENSG00000280080	TEAD3	TBC1D22A-AS1	0.3720	-0.0132	-0.0132	-0.0117	0.9096
ENSG00000007968	ENSG00000263731	E2F2	AC145207.5	0.3481	-0.0187	-0.0187	-0.0243	0.8720
ENSG00000008083	ENSG00000008018	JARID2	PSMB1	0.3111	-0.0072	-0.0838	-0.0088	0.9505
ENSG00000008083	ENSG00000068308	JARID2	OTUD5	0.3652	0.3474	0.3580	0.3774	0.0020
ENSG00000008083	ENSG00000079950	JARID2	STX7	0.3530	0.1236	-0.0064	0.1451	0.2842
ENSG00000008083	ENSG00000103994	JARID2	ZNF106	0.3044	-0.1125	-0.1327	-0.1136	0.3300
ENSG00000008083	ENSG00000104812	JARID2	GYS1	0.3386	-0.1186	-0.1175	-0.0519	0.3044
ENSG00000008083	ENSG00000110723	JARID2	EXPH5	0.3319	-0.0676	-0.0669	-0.0181	0.5594
ENSG00000008083	ENSG00000130254	JARID2	SAFB2	0.3450	-0.0648	-0.1281	-0.0691	0.5756
ENSG00000008083	ENSG00000131165	JARID2	CHMP1A	0.3206	-0.2661	-0.2659	-0.2499	0.0193
ENSG00000008083	ENSG00000142676	JARID2	RPL11	0.3928	-0.1416	-0.1315	-0.0269	0.2192
ENSG00000008083	ENSG00000151743	JARID2	AMN1	0.2866	-0.2136	-0.2118	-0.1630	0.0621
ENSG00000008083	ENSG00000153310	JARID2	FAM49B	0.3714	0.0516	-0.0334	0.0601	0.6560
ENSG00000008083	ENSG00000160741	JARID2	CRTC2	0.3591	0.3378	0.3506	0.3005	0.0027
ENSG00000008083	ENSG00000164032	JARID2	H2AFZ	0.3157	0.0549	-0.0053	0.0682	0.6354
ENSG00000008083	ENSG00000170234	JARID2	PWWP2A	0.3356	0.2347	0.2438	0.1986	0.0399
ENSG00000008083	ENSG00000172932	JARID2	ANKRD13D	0.3967	-0.3851	-0.3829	-0.4323	0.0005
ENSG00000008083	ENSG00000177548	JARID2	RABEP2	0.3699	0.4605	0.4397	0.4566	0.0000
ENSG00000008083	ENSG00000179218	JARID2	CALR	0.3087	-0.1590	-0.2653	-0.1841	0.1672
ENSG00000008083	ENSG00000204681	JARID2	GABBR1	0.3217	-0.0382	-0.0588	-0.0336	0.7417
ENSG00000008083	ENSG00000204843	JARID2	DCTN1	0.3292	0.2793	0.2987	0.2356	0.0139
ENSG00000008405	ENSG00000100030	CRY1	MAPK1	0.3401	-0.0655	-0.0648	-0.2463	0.5712
ENSG00000008405	ENSG00000133961	CRY1	NUMB	0.2983	0.2521	0.2762	0.8348	0.0270
ENSG00000008405	ENSG00000169826	CRY1	CSGALNACT2	0.3459	-0.0333	-0.0333	-0.0760	0.7739
ENSG00000008441	ENSG00000122729	NFIX	ACO1	0.3603	-0.0405	-0.0405	-0.0417	0.7265
ENSG00000008441	ENSG00000127419	NFIX	TMEM175	0.3103	-0.0685	-0.0684	-0.1033	0.5542
ENSG00000008441	ENSG00000143641	NFIX	GALNT2	0.3081	-0.1186	-0.1175	-0.2743	0.3042
ENSG00000008441	ENSG00000270659	NFIX	AC079610.2	0.3349	-0.0329	-0.0329	-0.0269	0.7767
ENSG00000009954	ENSG00000002587	BAZ1B	HS3ST1	0.3634	0.2691	0.2981	0.1927	0.0180
ENSG00000009954	ENSG00000067704	BAZ1B	IARS2	0.3046	0.4230	0.4293	0.3950	0.0001
ENSG00000009954	ENSG00000088832	BAZ1B	FKBP1A	0.3534	0.1851	0.2422	0.2129	0.1071
ENSG00000009954	ENSG00000099910	BAZ1B	KLHL22	0.3160	0.0268	0.0400	0.0164	0.8170
ENSG00000009954	ENSG00000103653	BAZ1B	CSK	0.3355	0.2658	0.2868	0.3019	0.0195
ENSG00000009954	ENSG00000110987	BAZ1B	BCL7A	0.3414	0.2543	0.2126	0.2783	0.0256
ENSG00000009954	ENSG00000112486	BAZ1B	CCR6	0.3441	-0.1514	-0.1495	-0.1531	0.1887
ENSG00000009954	ENSG00000114391	BAZ1B	RPL24	0.3823	-0.1351	-0.1077	-0.0257	0.2415
ENSG00000009954	ENSG00000115268	BAZ1B	RPS15	0.3332	-0.1454	-0.0951	-0.0273	0.2070
ENSG00000009954	ENSG00000134255	BAZ1B	CEPT1	0.3361	0.3597	0.3584	0.3762	0.0013
ENSG00000009954	ENSG00000147677	BAZ1B	EIF3H	0.3636	0.2457	0.2125	0.2530	0.0312
ENSG00000009954	ENSG00000164587	BAZ1B	RPS14	0.3410	-0.2951	-0.2681	-0.0549	0.0092
ENSG00000009954	ENSG00000164938	BAZ1B	TP53INP1	0.3709	-0.1924	-0.1902	-0.1269	0.0936
ENSG00000009954	ENSG00000167770	BAZ1B	OTUB1	0.3337	-0.3489	-0.3502	-0.3555	0.0019
ENSG00000009954	ENSG00000168883	BAZ1B	USP39	0.3722	0.1937	0.2089	0.1383	0.0914
ENSG00000009954	ENSG00000171862	BAZ1B	PTEN	0.3013	-0.1557	-0.2300	-0.1752	0.1762
ENSG00000009954	ENSG00000178467	BAZ1B	P4HTM	0.3337	0.1486	0.1221	0.0978	0.1971
ENSG00000009954	ENSG00000187231	BAZ1B	SESTD1	0.3815	0.1923	0.2096	0.1732	0.0939
ENSG00000009954	ENSG00000197747	BAZ1B	S100A10	0.3246	-0.1545	-0.1934	-0.1771	0.1796
ENSG00000009954	ENSG00000221978	BAZ1B	CCNL2	0.4084	0.3560	0.3569	0.3127	0.0015
ENSG00000009954	ENSG00000285085	BAZ1B	AL662884.4	0.3504	0.1890	0.2171	0.0413	0.0997
ENSG00000010030	ENSG00000088448	ETV7	ANKRD10	0.2806	-0.0743	-0.0733	-0.3035	0.5208
ENSG00000010030	ENSG00000100324	ETV7	TAB1	0.3117	-0.0267	-0.0268	-0.0471	0.8174
ENSG00000010030	ENSG00000104714	ETV7	ERICH1	0.3660	-0.0938	-0.0902	-0.4120	0.4174
ENSG00000010030	ENSG00000144040	ETV7	SFXN5	0.3289	-0.0268	-0.0268	-0.0504	0.8167
ENSG00000010030	ENSG00000164649	ETV7	CDCA7L	0.3564	-0.1092	-0.1030	-0.4919	0.3446
ENSG00000010030	ENSG00000248445	ETV7	SEMA6A-AS1	0.3003	-0.0187	-0.0187	-0.0249	0.8715
ENSG00000010030	ENSG00000268713	ETV7	AC005261.3	0.3601	-0.0132	-0.0132	-0.0128	0.9096
ENSG00000010244	ENSG00000022277	ZNF207	RTF2	0.3729	0.1227	0.1219	0.1226	0.2876
ENSG00000010244	ENSG00000067064	ZNF207	IDI1	0.4230	0.0035	-0.0592	0.0036	0.9756
ENSG00000010244	ENSG00000069493	ZNF207	CLEC2D	0.4071	0.1741	0.1666	0.1743	0.1298
ENSG00000010244	ENSG00000072694	ZNF207	FCGR2B	0.3244	0.2990	0.2816	0.2939	0.0082
ENSG00000010244	ENSG00000073578	ZNF207	SDHA	0.3303	-0.1267	-0.1840	-0.1105	0.2722
ENSG00000010244	ENSG00000083838	ZNF207	ZNF446	0.3160	0.0495	0.0766	0.0150	0.6688
ENSG00000010244	ENSG00000084207	ZNF207	GSTP1	0.3299	-0.0535	-0.0270	-0.0561	0.6439
ENSG00000010244	ENSG00000100242	ZNF207	SUN2	0.4146	0.1446	0.1211	0.1474	0.2096
ENSG00000010244	ENSG00000100823	ZNF207	APEX1	0.3647	-0.1231	-0.1409	-0.1247	0.2861
ENSG00000010244	ENSG00000101109	ZNF207	STK4	0.3606	0.0440	-0.0610	0.0414	0.7039
ENSG00000010244	ENSG00000104823	ZNF207	ECH1	0.3709	0.0028	0.0311	0.0028	0.9804
ENSG00000010244	ENSG00000105369	ZNF207	CD79A	0.3482	-0.2804	-0.1192	-0.1732	0.0135
ENSG00000010244	ENSG00000105443	ZNF207	CYTH2	0.3116	0.2689	0.2139	0.2006	0.0181
ENSG00000010244	ENSG00000108774	ZNF207	RAB5C	0.3642	0.0665	0.1244	0.0649	0.5653
ENSG00000010244	ENSG00000112343	ZNF207	TRIM38	0.3001	0.2793	0.2997	0.3003	0.0139
ENSG00000010244	ENSG00000113387	ZNF207	SUB1	0.3621	-0.0837	-0.0169	-0.0783	0.4694
ENSG00000010244	ENSG00000114857	ZNF207	NKTR	0.3153	0.0292	-0.0254	0.0300	0.8009
ENSG00000010244	ENSG00000116459	ZNF207	ATP5PB	0.3566	0.2447	0.2295	0.2491	0.0320
ENSG00000010244	ENSG00000118640	ZNF207	VAMP8	0.3148	0.3248	0.3646	0.3518	0.0040
ENSG00000010244	ENSG00000120533	ZNF207	ENY2	0.2810	0.1036	0.0237	0.1069	0.3698
ENSG00000010244	ENSG00000124214	ZNF207	STAU1	0.3663	-0.2631	-0.2818	-0.2027	0.0208
ENSG00000010244	ENSG00000125971	ZNF207	DYNLRB1	0.3567	0.2198	0.2086	0.2204	0.0548
ENSG00000010244	ENSG00000130592	ZNF207	LSP1	0.3377	0.0191	0.1814	0.0196	0.8691
ENSG00000010244	ENSG00000137101	ZNF207	CD72	0.3218	-0.0101	-0.0318	-0.0111	0.9307
ENSG00000010244	ENSG00000139278	ZNF207	GLIPR1	0.3437	0.1548	0.1697	0.1573	0.1789
ENSG00000010244	ENSG00000142347	ZNF207	MYO1F	0.3121	0.3028	0.3415	0.2327	0.0074
ENSG00000010244	ENSG00000152601	ZNF207	MBNL1	0.3371	0.2746	0.3248	0.2575	0.0156
ENSG00000010244	ENSG00000158517	ZNF207	NCF1	0.3593	0.0719	-0.0698	0.0653	0.5345
ENSG00000010244	ENSG00000165527	ZNF207	ARF6	0.3695	0.2443	0.2223	0.2461	0.0323
ENSG00000010244	ENSG00000167460	ZNF207	TPM4	0.3738	0.3599	0.3717	0.3566	0.0013
ENSG00000010244	ENSG00000167491	ZNF207	GATAD2A	0.3169	0.3234	0.3637	0.2076	0.0041
ENSG00000010244	ENSG00000168610	ZNF207	STAT3	0.3381	0.4388	0.4647	0.4193	0.0001
ENSG00000010244	ENSG00000171291	ZNF207	ZNF439	0.3307	0.3409	0.3368	0.2727	0.0024
ENSG00000010244	ENSG00000175390	ZNF207	EIF3F	0.4045	0.1521	0.1196	0.1389	0.1866
ENSG00000010244	ENSG00000184752	ZNF207	NDUFA12	0.3699	0.0686	0.1183	0.0693	0.5531
ENSG00000010244	ENSG00000185201	ZNF207	IFITM2	0.3154	0.2610	0.2322	0.2619	0.0219
ENSG00000010244	ENSG00000185896	ZNF207	LAMP1	0.3347	0.3465	0.3285	0.3357	0.0020
ENSG00000010244	ENSG00000198695	ZNF207	MT-ND6	0.3586	0.0361	-0.0089	0.0364	0.7553
ENSG00000010244	ENSG00000205413	ZNF207	SAMD9	0.3363	0.0193	-0.0031	0.0185	0.8674
ENSG00000010244	ENSG00000205981	ZNF207	DNAJC19	0.3582	-0.1089	-0.1446	-0.1074	0.3456
ENSG00000010244	ENSG00000224660	ZNF207	SH3BP5-AS1	0.3259	0.0123	0.0145	0.0035	0.9154
ENSG00000010539	ENSG00000086589	ZNF200	RBM22	0.3097	0.2982	0.3089	0.4471	0.0084
ENSG00000010539	ENSG00000118816	ZNF200	CCNI	0.3515	-0.2282	-0.1974	-0.2367	0.0460
ENSG00000010539	ENSG00000119636	ZNF200	BBOF1	0.3387	-0.0527	-0.0530	-0.0366	0.6488
ENSG00000010539	ENSG00000123064	ZNF200	DDX54	0.3762	-0.1338	-0.1337	-0.1982	0.2461
ENSG00000010539	ENSG00000145247	ZNF200	OCIAD2	0.3697	0.0321	0.0622	0.0594	0.7820
ENSG00000010539	ENSG00000167552	ZNF200	TUBA1A	0.3209	0.0567	0.1630	0.1119	0.6241
ENSG00000010539	ENSG00000183161	ZNF200	FANCF	0.3623	-0.0428	-0.0430	-0.0262	0.7114
ENSG00000010539	ENSG00000225973	ZNF200	PIGBOS1	0.3725	-0.0893	-0.0895	-0.1034	0.4398
ENSG00000010803	ENSG00000258757	SCMH1	AL133453.1	0.3097	-0.0187	-0.0187	-0.0177	0.8717
ENSG00000010818	ENSG00000104814	HIVEP2	MAP4K1	0.3141	-0.0721	-0.0741	-0.1392	0.5334
ENSG00000010818	ENSG00000105519	HIVEP2	CAPS	0.3029	0.1630	0.1664	0.1571	0.1567
